sample_name	SRA_Run	GEO_Sample	GEO_Sample_Title
F0S4_160708_062_G01	SRR7322468	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160708_062_H01	SRR7322469	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160517_089_H01	SRR7322470	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160708_064_G01	SRR7322471	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160708_064_H01	SRR7322472	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160708_065_G01	SRR7322473	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160708_065_H01	SRR7322474	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160708_066_G01	SRR7322475	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160708_066_H01	SRR7322476	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_002_G01	SRR7322477	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_002_H01	SRR7322478	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_001_G01	SRR7322479	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_001_H01	SRR7322480	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160517_090_G01	SRR7322481	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_003_G01	SRR7322482	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_003_H01	SRR7322483	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_004_G01	SRR7322484	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_004_H01	SRR7322485	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_005_G01	SRR7322486	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_005_H01	SRR7322487	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_006_G01	SRR7322488	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_006_H01	SRR7322489	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_008_G01	SRR7322490	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_008_H01	SRR7322491	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160517_090_H01	SRR7322492	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_009_G01	SRR7322493	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_009_H01	SRR7322494	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_010_G01	SRR7322495	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_010_H01	SRR7322496	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_011_G01	SRR7322497	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_011_H01	SRR7322498	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_012_G01	SRR7322499	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_012_H01	SRR7322500	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_016_G01	SRR7322501	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_016_H01	SRR7322502	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160517_091_G01	SRR7322503	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_017_G01	SRR7322504	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_017_H01	SRR7322505	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_018_G01	SRR7322506	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_018_H01	SRR7322507	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_019_G01	SRR7322508	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_019_H01	SRR7322509	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_020_G01	SRR7322510	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_020_H01	SRR7322511	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_021_G01	SRR7322512	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_021_H01	SRR7322513	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160517_091_H01	SRR7322514	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_022_G01	SRR7322515	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_022_H01	SRR7322516	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_023_G01	SRR7322517	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_023_H01	SRR7322518	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_024_G01	SRR7322519	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_024_H01	SRR7322520	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_025_G01	SRR7322521	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_025_H01	SRR7322522	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_026_G01	SRR7322523	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_026_H01	SRR7322524	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160517_093_G01	SRR7322525	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_027_G01	SRR7322526	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_027_H01	SRR7322527	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_028_G01	SRR7322528	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_028_H01	SRR7322529	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_029_G01	SRR7322530	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_029_H01	SRR7322531	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_030_G01	SRR7322532	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_030_H01	SRR7322533	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_031_G01	SRR7322534	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_031_H01	SRR7322535	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160517_093_H01	SRR7322536	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_032_G01	SRR7322537	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_032_H01	SRR7322538	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_033_G01	SRR7322539	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_033_H01	SRR7322540	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_034_G01	SRR7322541	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_034_H01	SRR7322542	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_035_G01	SRR7322543	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_035_H01	SRR7322544	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_036_G01	SRR7322545	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_036_H01	SRR7322546	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160517_094_G01	SRR7322547	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_037_G01	SRR7322548	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_037_H01	SRR7322549	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_038_G01	SRR7322550	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_038_H01	SRR7322551	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_039_G01	SRR7322552	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_039_H01	SRR7322553	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_040_G01	SRR7322554	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_040_H01	SRR7322555	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_041_G01	SRR7322556	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_041_H01	SRR7322557	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160517_094_H01	SRR7322558	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_042_G01	SRR7322559	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_042_H01	SRR7322560	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_045_G01	SRR7322561	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_045_H01	SRR7322562	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_046_G01	SRR7322563	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_046_H01	SRR7322564	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_047_G01	SRR7322565	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_047_H01	SRR7322566	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_048_G01	SRR7322567	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_048_H01	SRR7322568	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160517_082_F01	SRR7322569	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160517_095_G01	SRR7322570	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_049_G01	SRR7322571	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_049_H01	SRR7322572	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_050_G01	SRR7322573	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_050_H01	SRR7322574	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_055_G01	SRR7322575	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_055_H01	SRR7322576	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_061_G01	SRR7322577	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_061_H01	SRR7322578	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_001_G01	SRR7322579	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_001_H01	SRR7322580	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160517_095_H01	SRR7322581	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_062_G01	SRR7322582	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_062_H01	SRR7322583	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_002_G01	SRR7322584	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_002_H01	SRR7322585	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_003_G01	SRR7322586	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_003_H01	SRR7322587	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_004_G01	SRR7322588	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_004_H01	SRR7322589	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_063_G01	SRR7322590	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_063_H01	SRR7322591	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160517_096_G01	SRR7322592	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_064_G01	SRR7322593	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_161122_064_H01	SRR7322594	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_005_G01	SRR7322595	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_005_H01	SRR7322596	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_006_G01	SRR7322597	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_006_H01	SRR7322598	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_007_G01	SRR7322599	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_007_H01	SRR7322600	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_008_G01	SRR7322601	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_008_H01	SRR7322602	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160517_096_H01	SRR7322603	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_009_G01	SRR7322604	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_009_H01	SRR7322605	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_010_G01	SRR7322606	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_010_H01	SRR7322607	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_011_G01	SRR7322608	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_011_H01	SRR7322609	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_012_G01	SRR7322610	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_012_H01	SRR7322611	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_023_G01	SRR7322612	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_023_H01	SRR7322613	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160708_004_G01	SRR7322614	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_024_G01	SRR7322615	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_024_H01	SRR7322616	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_025_G01	SRR7322617	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_025_H01	SRR7322618	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_026_G01	SRR7322619	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_026_H01	SRR7322620	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_027_G01	SRR7322621	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_027_H01	SRR7322622	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_028_G01	SRR7322623	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_028_H01	SRR7322624	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160708_004_H01	SRR7322625	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_029_G01	SRR7322626	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_029_H01	SRR7322627	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_032_G01	SRR7322628	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_032_H01	SRR7322629	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_035_G01	SRR7322630	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_035_H01	SRR7322631	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_036_G01	SRR7322632	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_036_H01	SRR7322633	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_037_G01	SRR7322634	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_037_H01	SRR7322635	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160708_005_G01	SRR7322636	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_038_G01	SRR7322637	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_038_H01	SRR7322638	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_039_G01	SRR7322639	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_039_H01	SRR7322640	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_040_G01	SRR7322641	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_040_H01	SRR7322642	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_042_G01	SRR7322643	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_042_H01	SRR7322644	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_043_G01	SRR7322645	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_043_H01	SRR7322646	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_160708_005_H01	SRR7322647	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_044_G01	SRR7322648	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_044_H01	SRR7322649	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_170317_045_G01	SRR7322650	GSM3189898	Control: 10pg Zyagen Mouse Whole Brain Total RNA_2
F0S4_150820_019_A01	SRR7322881	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_150820_023_C01	SRR7322882	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_021_C01	SRR7322883	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_022_A01	SRR7322884	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_022_C01	SRR7322885	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_023_A01	SRR7322886	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_023_C01	SRR7322887	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_024_A01	SRR7322888	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_024_C01	SRR7322889	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_025_A01	SRR7322890	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_025_C01	SRR7322891	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_026_A01	SRR7322892	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_150820_024_A01	SRR7322893	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_026_C01	SRR7322894	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_027_A01	SRR7322895	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_027_C01	SRR7322896	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_028_A01	SRR7322897	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_028_C01	SRR7322898	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_029_A01	SRR7322899	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_029_C01	SRR7322900	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_031_A01	SRR7322901	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_031_C01	SRR7322902	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_032_A01	SRR7322903	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_150820_024_C01	SRR7322904	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_032_C01	SRR7322905	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_034_A01	SRR7322906	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_034_C01	SRR7322907	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_036_A01	SRR7322908	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_036_C01	SRR7322909	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_037_A01	SRR7322910	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_037_C01	SRR7322911	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_039_A01	SRR7322912	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_039_C01	SRR7322913	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_038_A01	SRR7322914	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_150820_025_A01	SRR7322915	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_038_C01	SRR7322916	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160419_001_A01	SRR7322917	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160419_001_C01	SRR7322918	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_041_A01	SRR7322919	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160307_041_C01	SRR7322920	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160419_002_A01	SRR7322921	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160419_002_C01	SRR7322922	GSM3189899	Control: 1E-8 ERCC MIX1_1
F0S4_160419_003_A01	SRR7322923	GSM3189899	Control: 1E-8 ERCC MIX1_1
